Step,Value
48474,0.3463
48524,0.3468
48574,0.3464
48624,0.3458
48674,0.3456
48724,0.3452
48774,0.3453
48824,0.3455
48874,0.3458
48924,0.3454
48971,0.2238
49021,0.3014
49071,0.3501
49121,0.369
49171,0.3531
49221,0.3468
49271,0.3377
49321,0.3355
49371,0.3332
49421,0.3354
49471,0.3312
49521,0.3277
49571,0.3265
49621,0.3267
49671,0.3243
49721,0.3249
49771,0.3249
49821,0.3283
49871,0.3333
49921,0.3312
49971,0.3308
50021,0.3343
50071,0.3332
50121,0.3385
50171,0.3398
50221,0.3401
50271,0.3389
50321,0.3377
50371,0.338
50421,0.3366
50471,0.3383
50521,0.3398
50571,0.3441
50621,0.3434
50671,0.3433
50721,0.3431
50771,0.3435
50821,0.3445
50871,0.3448
50921,0.3433
50971,0.3442
51021,0.3448
51071,0.3454
51121,0.3459
51171,0.3439
51221,0.3431
51271,0.3423
51321,0.3419
51371,0.3426
51421,0.342
51471,0.3429
51521,0.3417
51571,0.3411
51621,0.3399
51671,0.3393
51721,0.3379
51771,0.3383
51821,0.3394
51871,0.3389
51921,0.3378
51971,0.3386
52021,0.3385
52071,0.339
52121,0.3382
52171,0.3385
52221,0.3376
52271,0.3381
52321,0.3379
52371,0.3369
52421,0.3378
52471,0.3377
52521,0.3371
52571,0.3376
52621,0.337
52671,0.3372
52721,0.3372
52771,0.3371
52821,0.3374
52871,0.3377
52921,0.3376
52971,0.3375
53021,0.3371
53071,0.3366
53121,0.3369
53171,0.3367
53221,0.3363
53271,0.3367
53321,0.3371
53371,0.3371
53421,0.337
53471,0.3368
53521,0.3388
53571,0.3385
53621,0.3381
53671,0.3384
53721,0.338
53771,0.3381
53821,0.3382
53868,0.2491
53918,0.347
53968,0.3295
54018,0.3316
54068,0.3493
54118,0.343
54168,0.3424
54218,0.3422
54268,0.3418
54318,0.3489
54368,0.3498
54418,0.3447
54468,0.3425
54518,0.3429
54568,0.3459
54618,0.3411
54668,0.3406
54718,0.3378
54768,0.3378
54818,0.34
54868,0.3395
54918,0.3391
54968,0.344
55018,0.3425
55068,0.3422
55118,0.3435
55168,0.3448
55218,0.342
55268,0.3413
55318,0.34
55368,0.3392
55418,0.3382
55468,0.3371
55518,0.3356
55568,0.3354
55618,0.3339
55668,0.3328
55718,0.3323
55768,0.3335
55818,0.3331
55868,0.3335
55918,0.3347
55968,0.3337
56018,0.3334
56068,0.3333
56118,0.3339
56168,0.3327
56218,0.3341
56268,0.3337
56318,0.3339
56368,0.336
56418,0.3354
56468,0.335
56518,0.3348
56568,0.3347
56618,0.334
56668,0.3357
56718,0.3366
56768,0.3364
56818,0.3354
56868,0.3355
56918,0.3363
56968,0.3356
57018,0.3354
57068,0.335
57118,0.3363
57168,0.3359
57218,0.3366
57268,0.3357
57318,0.3346
57368,0.3342
57418,0.3339
57468,0.3335
57518,0.3328
57568,0.3327
57618,0.3325
57668,0.3329
57718,0.3328
57768,0.3334
57818,0.3342
